config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,mean_true_25,mean_est_25,mean_bias_25,std_true_25,std_est_25,std_ratio_25,corr_25,js_25,ks_25,adv_mean_true_25,adv_mean_est_25,adv_mean_bias_25,adv_std_true_25,adv_std_est_25,adv_std_ratio_25,adv_corr_25,adv_js_25,adv_ks_25,mean_true_50,mean_est_50,mean_bias_50,std_true_50,std_est_50,std_ratio_50,corr_50,js_50,ks_50,adv_mean_true_50,adv_mean_est_50,adv_mean_bias_50,adv_std_true_50,adv_std_est_50,adv_std_ratio_50,adv_corr_50,adv_js_50,adv_ks_50,mean_true_70,mean_est_70,mean_bias_70,std_true_70,std_est_70,std_ratio_70,corr_70,js_70,ks_70,adv_mean_true_70,adv_mean_est_70,adv_mean_bias_70,adv_std_true_70,adv_std_est_70,adv_std_ratio_70,adv_corr_70,adv_js_70,adv_ks_70
symhex_d1.0_c+0.0,symhex,symhex_d1.0,0.5,0.0,6,6,1.1547005383792517,8,80,data_heat/symhex_d1.0_c+0.0__cell_+0.00.nc,3.467307578830514e-06,1.2054005632893216e-06,-2.26190857536342e-06,1.1709890713973437e-05,9.373892583915425e-06,0.80051068049077,0.9203881802830614,0.24152200249831582,0.16666666666666666,4.152674648594257e-09,3.058556251855603e-09,-1.0941186951006365e-09,1.1511561126553715e-07,7.972668302822058e-08,0.6925792440463618,0.9143644259444059,0.1808190846045235,0.06481481481481481,3.3072917631216114e-06,1.2484611065423155e-06,-2.0588299972918583e-06,1.798983066692017e-05,1.563558287541984e-05,0.869134521881335,0.8997322674202429,0.2195311653607694,0.09104938271604938,2.1454829379763396e-07,1.4705712052426988e-07,-6.749128346562011e-08,1.0193862181040458e-06,8.742387548793694e-07,0.8576128844525327,0.9615904920353823,0.21084186031206203,0.10339506172839506,-3.725796204889775e-07,-1.7032533785447626e-06,-1.3306730572227034e-06,3.161613130941987e-05,2.7468482160034746e-05,0.8688122493927853,0.9390045574726685,0.1834646018498686,0.046296296296296294,4.13145187394548e-07,4.396038716433044e-07,2.645855953164763e-08,2.1422674763016403e-06,1.9772201627306557e-06,0.9229567197388823,0.9433754852982237,0.17365703758587125,0.04938271604938271
symhex_d1.0_c+0.5,symhex,symhex_d1.0,0.5,0.5,6,6,1.1547005383792517,8,80,data_heat/symhex_d1.0_c+0.5__cell_+0.50.nc,8.24171456770273e-06,4.015074748012706e-06,-4.226635512385852e-06,1.8554404960013926e-05,1.5781700817578574e-05,0.8505635643713324,0.9512422009488289,0.2873945094895614,0.2345679012345679,9.5867340732525e-09,9.181462720173572e-09,-4.052749927705505e-10,1.3338059545731085e-07,7.788596597815393e-08,0.5839377587955193,0.8794219363586054,0.19425904516618506,0.06790123456790123,7.5447478593559936e-06,3.366445880190048e-06,-4.178305797615877e-06,3.185296372976154e-05,2.7294670906353293e-05,0.8568958021589292,0.9371075742419455,0.26449553749496857,0.19135802469135801,4.850039090342761e-07,2.876831974887484e-07,-1.9732079232447377e-07,1.5777262660776614e-06,1.0343430632302922e-06,0.6555909510220311,0.9524192073493076,0.20624006184976448,0.05709876543209876,-3.4404820326017216e-06,-5.2941572818268155e-06,-1.8536759866090085e-06,4.312997771194205e-05,3.666223063547635e-05,0.8500405652963072,0.9360436405954683,0.1946245645299276,0.06790123456790123,5.911098241995205e-07,5.910839388811221e-07,-2.5934407903366146e-11,3.275572225902579e-06,3.2586845465621257e-06,0.9948443575119765,0.9438783386651025,0.1847342475321594,0.030864197530864196
symsq_d0.3_c-0.5,symsq,symsq_d0.3,0.15,-0.5,4,4,0.3,8,80,data_heat/symsq_d0.3_c-0.5__cell_-0.50.nc,2.6373959371994715e-06,2.0494043396547975e-06,-5.879913581065754e-07,1.8485186956240796e-05,1.6515745326207626e-05,0.8934583872646057,0.9611618178736632,0.177606633497938,0.029320987654320986,2.687455591399157e-08,2.5363166778022857e-08,-1.5113810676734547e-09,1.8189997774697986e-07,1.2956804311996293e-07,0.7123037876353682,0.9661746362315065,0.14215535154611467,0.041666666666666664,2.232502311017015e-06,1.4142278558689329e-06,-8.182741436222434e-07,3.510215901769698e-05,3.2925517043433507e-05,0.9379912223300537,0.9735230765562517,0.1793557575885869,0.029320987654320986,1.8095579434884712e-07,2.007239453740029e-07,1.9768077539356643e-08,7.245579922710021e-07,8.279470082603356e-07,1.142692534058286,0.9591920026031484,0.18924859814065362,0.044753086419753084,2.319317218280048e-06,1.3647678369523988e-06,-9.545485520979618e-07,4.602552144206129e-05,4.444695314290158e-05,0.9657023266722383,0.9696437744248808,0.17344369077275495,0.026234567901234566,4.0215067542703764e-07,4.126078298218629e-07,1.045691942503116e-08,1.733210751808656e-06,1.7261274363713135e-06,0.9959131828429112,0.9701051323275195,0.1726775141403007,0.032407407407407406
symsq_d0.3_c+0.0,symsq,symsq_d0.3,0.15,0.0,4,4,0.3,8,80,data_heat/symsq_d0.3_c+0.0__cell_+0.00.nc,1.3722667517868103e-06,2.6680424460474977e-08,-1.3455867082232948e-06,2.0541396224871278e-05,1.9339610707608384e-05,0.9414944581124536,0.9713407824739321,0.1538825574378749,0.05092592592592592,-1.2533297066852356e-08,-1.703711202927719e-08,-4.503811427786549e-09,2.356680113280163e-07,2.2697238912243171e-07,0.9631022379465769,0.9683231407278757,0.13729703364300086,0.029320987654320986,2.358734263907536e-06,1.3247387481482036e-06,-1.033995727321241e-06,3.261853271396831e-05,3.092660876559793e-05,0.9481299798735018,0.9766143996470922,0.15462551145474104,0.043209876543209874,4.667933950486258e-08,-9.511843189880048e-09,-5.619125332788523e-08,1.6425315152446274e-06,1.6537867231831482e-06,1.006852354328705,0.9893960905284965,0.18662610375513436,0.037037037037037035,-3.305344478121697e-07,-2.9024713864882876e-07,4.028947329229797e-08,5.098003020975739e-05,4.969878040014505e-05,0.9748676137628669,0.9749591554241741,0.1833621873520338,0.037037037037037035,2.8511868777059135e-07,1.6402457958572294e-07,-1.2109417268197333e-07,3.031313099199906e-06,2.882983158990987e-06,0.9510674300691441,0.9756836031713938,0.1458080303735527,0.037037037037037035
symsq_d0.3_c+0.5,symsq,symsq_d0.3,0.15,0.5,4,4,0.3,8,80,data_heat/symsq_d0.3_c+0.5__cell_+0.50.nc,8.417623575951438e-06,6.4957957656008355e-06,-1.921830419731076e-06,2.7236586902290583e-05,2.6389504967427303e-05,0.968899115814249,0.9701990183498918,0.189818117573833,0.06018518518518518,1.9856754462921344e-08,2.2553614854625682e-08,2.6968645802584127e-09,1.8419638081468293e-07,1.404606143025456e-07,0.7625590344462891,0.9544886065030843,0.17848292989599804,0.033950617283950615,6.738093816238688e-06,3.997042357019244e-06,-2.7410517349933663e-06,4.666403401643038e-05,4.554148146969919e-05,0.9759439454733824,0.9669572470288776,0.18460487460865568,0.035493827160493825,5.266140306048328e-07,5.244707793271091e-07,-2.143082857575962e-09,2.0280272110539954e-06,2.0047296983371327e-06,0.9885122287364405,0.9690799136112515,0.16125534095072772,0.018518518518518517,-3.211639977962477e-06,-5.977674282488246e-06,-2.766033377925407e-06,5.790470095234923e-05,5.9838910185388815e-05,1.0334033196135712,0.950950008497742,0.18828654089221106,0.027777777777777776,6.076332965676556e-07,7.23127219118428e-07,1.1549408369210518e-07,4.308585630496964e-06,4.812846479933534e-06,1.1170362835236043,0.950468455889836,0.1831342182469169,0.033950617283950615
symsq_d0.5_c-0.5,symsq,symsq_d0.5,0.25,-0.5,4,4,0.5,8,80,data_heat/symsq_d0.5_c-0.5__cell_-0.50.nc,2.5843748971965397e-06,1.3179563740253331e-06,-1.2664185082750287e-06,1.544908263895195e-05,1.3890220359835667e-05,0.8990967738637176,0.9198179111981124,0.17960850618729562,0.08487654320987655,2.28169376725873e-08,2.4830359324203978e-08,2.013441373822388e-09,1.4002459636230924e-07,1.1154867054512858e-07,0.7966362585077545,0.9303270505069071,0.18371887039032317,0.05709876543209876,2.140746346412925e-06,-4.712033747276241e-09,-2.1454581164041136e-06,3.0218907340895385e-05,2.8119226386402507e-05,0.9305176414617954,0.9398538765576673,0.1846101505978651,0.06790123456790123,2.0166318392966787e-07,2.1197351993245092e-07,1.0310430747040518e-08,7.051347665765206e-07,7.913015360669643e-07,1.1221990087211122,0.9603928478654592,0.17814560864560508,0.06172839506172839,1.8086219597535091e-06,-1.3324152048251183e-06,-3.141037466105605e-06,3.994516737293452e-05,3.922006636078549e-05,0.9818475910895712,0.9452718327273845,0.20450198133332861,0.06327160493827161,4.1219351487598033e-07,3.716914746979672e-07,-4.0502362518590275e-08,1.5552304830634966e-06,1.540913321456308e-06,0.9907941866089284,0.9443660739504255,0.2226125570757676,0.05709876543209876
symsq_d0.5_c+0.0,symsq,symsq_d0.5,0.25,0.0,4,4,0.5,8,80,data_heat/symsq_d0.5_c+0.0__cell_+0.00.nc,2.557941115810536e-06,2.677423362526484e-07,-2.290197275072735e-06,1.625488221179694e-05,1.3685421154886595e-05,0.8419268116845803,0.9298623730933542,0.18032804470910133,0.09567901234567901,-7.27327886806961e-09,-1.1066408971949e-08,-3.793138099273404e-09,1.8277390267940063e-07,1.4800877467507895e-07,0.809791619620322,0.9175767655425868,0.14709207508730493,0.043209876543209874,3.3255064408876933e-06,1.4277887876739917e-06,-1.89771987957477e-06,2.552883597672917e-05,2.075764629881084e-05,0.8131058665476362,0.9385245175771993,0.20052271312987166,0.05555555555555555,1.1317535353327912e-07,3.622841067192985e-08,-7.694695644748402e-08,1.3643211786984466e-06,1.2381576369711511e-06,0.9075265093754136,0.9767239714295352,0.15235195827651024,0.047839506172839504,-2.7628641419141786e-07,-5.822660474352989e-07,-3.0597978685077165e-07,4.3045081838499755e-05,3.899775374492875e-05,0.9059746684010006,0.9576950611330098,0.1870244038972261,0.038580246913580245,3.226395222100109e-07,2.8363931195687073e-07,-3.9000249811860005e-08,2.665253532541101e-06,2.4853365139440012e-06,0.932495345602051,0.956050579261512,0.18262346672233365,0.038580246913580245
symsq_d0.5_c+0.5,symsq,symsq_d0.5,0.25,0.5,4,4,0.5,8,80,data_heat/symsq_d0.5_c+0.5__cell_+0.50.nc,8.128599802148528e-06,6.062820478155793e-06,-2.065777815015976e-06,2.3815753593225963e-05,2.2184819128766515e-05,0.9315186706952098,0.961261676752534,0.20675459155739873,0.10030864197530864,1.8783385513643225e-08,1.9309724975447463e-08,5.26333021164155e-10,1.6536615987661207e-07,1.1620375458927684e-07,0.7027057692818304,0.9195430399396832,0.18119080845994406,0.041666666666666664,6.28498082733131e-06,4.122809264814851e-06,-2.162172984372233e-06,4.0321607229998335e-05,3.7146863850188254e-05,0.9212644634500545,0.9516405672184303,0.2067156172389721,0.07253086419753087,5.333384933692287e-07,4.3968522499280496e-07,-9.365312834256307e-08,1.8408228470434551e-06,1.6115057780212143e-06,0.8754268671803227,0.9513359743607976,0.21063547298799962,0.043209876543209874,-3.7112226891622413e-06,-4.953363122892067e-06,-1.242142758910338e-06,5.0897400797111914e-05,4.875976403861131e-05,0.9580010624310328,0.9450822003459158,0.17928649990978826,0.037037037037037035,5.842289283464197e-07,5.666210490169671e-07,-1.760813832255408e-08,3.915775778295938e-06,4.047473235879701e-06,1.0336325328722153,0.9310539495419372,0.17199230489179232,0.024691358024691357
symsq_d0.75_c-0.5,symsq,symsq_d0.75,0.375,-0.5,4,4,0.75,8,80,data_heat/symsq_d0.75_c-0.5__cell_-0.50.nc,2.6247219011565903e-06,7.535866823268254e-07,-1.8711355012444597e-06,1.3310268514032941e-05,1.1672319300693696e-05,0.8769409338652812,0.9128745193960385,0.20805120165656837,0.10185185185185185,1.6767328858691144e-08,1.9969085585304107e-08,3.2017541317129285e-09,1.0093493330032288e-07,9.709410503335352e-08,0.9619474829835046,0.8068793776785496,0.17444177862800472,0.08796296296296297,2.7442117698228685e-06,-3.6380632034193213e-07,-3.108017471386798e-06,2.5924009605660103e-05,2.299537005006521e-05,0.887029838356661,0.9282273722012406,0.18769499392675734,0.09104938271604938,1.7639663951740658e-07,1.8375431652686024e-07,7.357690274820027e-09,5.588051976701536e-07,6.614456615611057e-07,1.1836784344864626,0.9504252121132143,0.2290445042780231,0.07098765432098765,2.1473595097631915e-06,-2.582192572283025e-06,-4.729553194297796e-06,3.470762021606788e-05,3.261293401109465e-05,0.9396476568565338,0.9322913462010919,0.17731124897244802,0.08179012345679013,3.812575641859439e-07,3.4390603773714867e-07,-3.735143963873493e-08,1.3416565707302652e-06,1.3675158272419905e-06,1.0192741250450181,0.8863924488914332,0.18303039722471023,0.05864197530864197
symsq_d0.75_c+0.0,symsq,symsq_d0.75,0.375,0.0,4,4,0.75,8,80,data_heat/symsq_d0.75_c+0.0__cell_+0.00.nc,3.1442609724763315e-06,5.454018740780455e-07,-2.598860163669612e-06,1.2562868505483493e-05,9.823542315995316e-06,0.7819505801328331,0.8826583139291162,0.22635741461668338,0.14814814814814814,2.3509230673290915e-10,-2.7977247245029898e-09,-3.032815927987914e-09,1.3806983645281434e-07,1.0289926065437752e-07,0.7452696642365008,0.8828135377227103,0.182394282767004,0.06327160493827161,3.1702388696430717e-06,1.3059360449028526e-06,-1.8643052063769465e-06,1.9338223864906467e-05,1.5614081175215214e-05,0.8074206444341797,0.8629345531069792,0.2115412161068957,0.09722222222222222,1.9591777800087584e-07,7.521227508377692e-08,-1.207055440846355e-07,1.1162302371303667e-06,9.271018840239461e-07,0.8305651049261695,0.9329771931414902,0.20976063001259718,0.11574074074074074,-4.7585706397512695e-07,1.3963381695756453e-08,4.898208499565408e-07,3.558473690645769e-05,3.058928869221896e-05,0.8596182338689095,0.9128193981384619,0.18426378709715016,0.06790123456790123,3.963507708704128e-07,3.5584119492834915e-07,-4.0509481399034436e-08,2.2986509975453373e-06,2.2194706308714974e-06,0.965553549991541,0.9271993535944456,0.20367291266919332,0.07098765432098765
symsq_d0.75_c+0.5,symsq,symsq_d0.75,0.375,0.5,4,4,0.75,8,80,data_heat/symsq_d0.75_c+0.5__cell_+0.50.nc,8.35961509437766e-06,4.891647639414326e-06,-3.467970894396913e-06,2.0651908926083706e-05,1.7514032149347097e-05,0.8480587538920715,0.9196398538354753,0.2726994406883374,0.16666666666666666,1.3236389762028011e-08,1.501682733079014e-08,1.78043747474707e-09,1.4662448677427165e-07,9.705133574339244e-08,0.6619040098861724,0.8689278664472823,0.1993198705122633,0.07561728395061729,7.0826104092702735e-06,3.856142388477157e-06,-3.226470705537177e-06,3.512563125696033e-05,2.9076813971373818e-05,0.8277947735277239,0.9047417015613926,0.2522459495761226,0.13425925925925927,5.229982775745157e-07,2.890399594644108e-07,-2.3395843033088705e-07,1.732919940877764e-06,1.1092483711271705e-06,0.6401036452759096,0.938106173870325,0.2067287190773969,0.05246913580246913,-3.7764648368465714e-06,-3.949623855141983e-06,-1.7316055339667328e-07,4.663307117880322e-05,3.865972902159117e-05,0.8290195786882618,0.913597718080219,0.2124503945599194,0.06172839506172839,5.653416792483767e-07,5.825332818431919e-07,1.719136989755195e-08,3.53717996404157e-06,3.738218167355739e-06,1.0568357294109694,0.8881375393236124,0.1772482486445164,0.040123456790123455
symsq_d1.0_c-0.5,symsq,symsq_d1.0,0.5,-0.5,4,4,1.0,8,80,data_heat/symsq_d1.0_c-0.5__cell_-0.50.nc,2.5856343199848197e-06,3.981932678755793e-07,-2.187441114431131e-06,1.2293589861656073e-05,1.0387312626121348e-05,0.8449373000899894,0.8566177029231054,0.24199992840513726,0.13271604938271606,1.144904882011133e-08,1.4616047884394474e-08,3.1670087508879807e-09,7.967354065385734e-08,7.85540994287277e-08,0.9859496488301798,0.7817794813759739,0.15952041912707143,0.12191358024691358,3.1205165669234702e-06,-3.6061801087200204e-07,-3.4811357244310674e-06,2.3228914869832806e-05,2.0059041584037008e-05,0.8635376080390011,0.8815775481104117,0.2085177962911832,0.11574074074074074,1.2764341761339892e-07,1.4490568307187252e-07,1.7262168019184257e-08,4.4409335941963946e-07,5.846722341815564e-07,1.3165525261301623,0.8585198907124012,0.18023106043936288,0.06790123456790123,2.566608145571081e-06,-2.233615266088243e-06,-4.8002231415379474e-06,3.0846509616822004e-05,2.8095724197248103e-05,0.9108234463560255,0.9163323964182997,0.193444315241121,0.12037037037037036,3.1911079645396967e-07,3.3461303599166425e-07,1.5502245305200262e-08,1.1862526889672154e-06,1.2311266562010669e-06,1.037828337630931,0.7674584942853435,0.21695237972794496,0.05864197530864197
symsq_d1.0_c+0.0,symsq,symsq_d1.0,0.5,0.0,4,4,1.0,8,80,data_heat/symsq_d1.0_c+0.0__cell_+0.00.nc,3.830380592262372e-06,1.250301817691667e-06,-2.5800794511122935e-06,1.1368049854354467e-05,8.541187447026837e-06,0.75133268735228,0.8296876252979711,0.27079389400096315,0.1867283950617284,6.035341559851304e-09,1.4610469533654698e-10,-5.889235291716201e-09,1.0689281992881661e-07,6.378420788485974e-08,0.5967118084014971,0.8386700812792308,0.19325208866294816,0.08641975308641975,3.6083226859773276e-06,2.2121711319194515e-06,-1.3961511286258975e-06,1.7703245248412713e-05,1.4995473344188404e-05,0.8470465800914615,0.7893470626283783,0.24153125207051984,0.11265432098765432,2.3477571176044876e-07,9.601318653532435e-08,-1.3876244506796432e-07,9.687497595223249e-07,6.129449323211084e-07,0.6327175065553996,0.8563819044508495,0.22420814351092822,0.18364197530864199,-2.3802525106475514e-07,1.0338895470848937e-06,1.2719137486407476e-06,3.026297599717509e-05,2.5745968731185616e-05,0.850741471479503,0.8091889151555735,0.20733345593939614,0.06481481481481481,4.1341496626046137e-07,2.723170070241821e-07,-1.4109776725627422e-07,2.098641061820672e-06,2.0097892149091673e-06,0.9576621993498873,0.8648330693970778,0.2319036142744255,0.12191358024691358
symsq_d1.0_c+0.5,symsq,symsq_d1.0,0.5,0.5,4,4,1.0,8,80,data_heat/symsq_d1.0_c+0.5__cell_+0.50.nc,8.016011634026654e-06,2.7877888935921684e-06,-5.228226297706936e-06,1.7575610399944708e-05,1.3951452135965248e-05,0.793796165168132,0.8765984181491407,0.32032722361620003,0.26080246913580246,8.654835070842637e-09,7.955003346229252e-09,-6.998311600064096e-10,1.2849217512211908e-07,7.738652960543026e-08,0.6022664767864816,0.8479333666850405,0.17319392805404338,0.07561728395061729,7.389182883343892e-06,2.158799719717819e-06,-5.230384977412505e-06,3.0383074772544205e-05,2.396304159512067e-05,0.7886970550056037,0.8630462348868064,0.30982399556324647,0.2021604938271605,4.6554276877941447e-07,2.1428564701215533e-07,-2.5125715811437544e-07,1.505009663560486e-06,8.92623364688089e-07,0.5931014174197126,0.9271867497502392,0.2193311491161999,0.06172839506172839,-3.6882304357277462e-06,-4.474887954908432e-06,-7.86657483872853e-07,4.161892502452247e-05,3.200611217855218e-05,0.7690278439362314,0.8574548290826737,0.21293745739096803,0.07407407407407407,5.961219358141534e-07,5.43113740169394e-07,-5.30081927598928e-08,3.17880494549172e-06,3.289584800631082e-06,1.0348495290019206,0.8642130833996335,0.2167665829450168,0.038580246913580245
